timestamp,model,prompt_tokens,completion_tokens,cost,api_key_name
2026-03-17T09:02:47.255908+00:00,gpt-4o,4921,1036,0.022663,customer_support_agent
2026-03-17T09:25:37.524750+00:00,gpt-4o,1841,1203,0.016633,data_extraction
2026-03-17T10:07:53.338885+00:00,gpt-4o-mini,3088,1190,0.001177,customer_support_agent
2026-03-17T10:33:03.947241+00:00,gpt-4o,27759,6703,0.136427,code_review
2026-03-17T10:45:15.698213+00:00,gpt-4o,20249,7588,0.126503,code_review
2026-03-17T10:53:18.060581+00:00,gpt-4o,28616,3660,0.10814,code_review
2026-03-17T11:01:11.503410+00:00,gpt-4o,39004,6914,0.16665,code_review
2026-03-17T11:08:33.969183+00:00,gpt-4o,1302,622,0.009475,email_drafting
2026-03-17T11:59:43.656833+00:00,gpt-4o,27399,7963,0.148127,code_review
2026-03-17T12:12:34.136688+00:00,gpt-4o-mini,3093,1266,0.001224,customer_support_agent
2026-03-17T12:13:00.631288+00:00,gpt-4o-mini,11579,7735,0.006378,code_review
2026-03-17T13:03:25.516918+00:00,gpt-4o,12931,1672,0.049048,doc_qa
2026-03-17T13:21:39.774610+00:00,gpt-4o,1387,814,0.011608,email_drafting
2026-03-17T13:36:18.158785+00:00,gpt-4o,13535,1642,0.050257,doc_qa
2026-03-17T15:05:59.487305+00:00,gpt-4o-mini,38878,2990,0.007626,code_review
2026-03-17T15:35:30.372815+00:00,gpt-4o-mini,1771,999,0.000865,email_drafting
2026-03-17T15:37:10.124324+00:00,gpt-4o-mini,1624,1110,0.00091,data_extraction
2026-03-17T15:56:52.198838+00:00,gpt-4o-mini,4395,443,0.000925,data_extraction
2026-03-17T16:10:07.326082+00:00,gpt-4o,17977,4332,0.088262,code_review
2026-03-17T16:12:19.584750+00:00,gpt-4o,8369,2392,0.044843,doc_qa
2026-03-17T16:32:41.414460+00:00,gpt-4o,2296,519,0.01093,email_drafting
2026-03-17T17:14:57.057309+00:00,gpt-4o,1459,576,0.009408,email_drafting
2026-03-17T17:17:57.500645+00:00,gpt-4o,4200,1329,0.02379,customer_support_agent
2026-03-17T17:57:11.321879+00:00,gpt-4o,5173,1897,0.031903,customer_support_agent
2026-03-17T18:03:59.995416+00:00,gpt-4o-mini,23270,6504,0.007393,code_review
2026-03-17T18:29:42.456951+00:00,gpt-4o,1794,686,0.011345,data_extraction
2026-03-17T18:32:08.035565+00:00,gpt-4o,7348,3845,0.05682,doc_qa
2026-03-17T18:53:47.243962+00:00,gpt-4o,3872,995,0.01963,customer_support_agent
2026-03-17T19:11:22.351722+00:00,gpt-4o-mini,14476,2670,0.003773,doc_qa
2026-03-17T20:13:02.345760+00:00,gpt-4o,529,830,0.009622,email_drafting
2026-03-17T20:21:18.815265+00:00,gpt-4o-mini,5503,673,0.001229,customer_support_agent
2026-03-17T20:30:29.875109+00:00,gpt-4o,3143,928,0.017137,customer_support_agent
2026-03-17T20:34:04.188668+00:00,gpt-4o,4358,1910,0.029995,customer_support_agent
2026-03-17T20:51:52.597445+00:00,gpt-4o,2898,1826,0.025505,customer_support_agent
2026-03-17T21:11:40.019420+00:00,gpt-4o-mini,23694,1091,0.004209,doc_qa
2026-03-17T21:17:53.270073+00:00,gpt-4o,10007,6989,0.094908,code_review
2026-03-17T21:29:49.172504+00:00,gpt-4o,3953,570,0.015582,customer_support_agent
2026-03-17T21:45:54.661962+00:00,gpt-4o-mini,4589,1838,0.001791,customer_support_agent
2026-03-17T22:01:25.833671+00:00,gpt-4o,2591,1145,0.017927,data_extraction
2026-03-17T22:16:59.394154+00:00,gpt-4o,21321,3018,0.083483,doc_qa
2026-03-17T23:26:36.184712+00:00,gpt-4o,2728,1250,0.01932,data_extraction
2026-03-17T23:36:51.026386+00:00,gpt-4o,3590,863,0.017605,customer_support_agent
2026-03-17T23:37:09.469916+00:00,gpt-4o-mini,894,1000,0.000734,email_drafting
2026-03-18T00:03:01.988320+00:00,gpt-4o,39139,4330,0.141148,code_review
2026-03-18T00:12:26.126621+00:00,gpt-4o,3244,616,0.01427,customer_support_agent
2026-03-18T00:21:00.970766+00:00,gpt-4o,2450,875,0.014875,email_drafting
2026-03-18T01:16:00.266550+00:00,gpt-4o,5328,1538,0.0287,customer_support_agent
2026-03-18T01:52:34.052900+00:00,gpt-4o,4352,1807,0.02895,doc_qa
2026-03-18T01:54:02.509174+00:00,gpt-4o,4062,1883,0.028985,customer_support_agent
2026-03-18T02:19:48.246001+00:00,gpt-4o,1766,1394,0.018355,data_extraction
2026-03-18T02:28:35.633930+00:00,gpt-4o,20714,1982,0.071605,doc_qa
2026-03-18T02:30:08.889306+00:00,gpt-4o,4921,3091,0.043213,doc_qa
2026-03-18T02:49:50.982149+00:00,gpt-4o,20981,1960,0.072052,doc_qa
2026-03-18T04:04:47.777786+00:00,gpt-4o,2081,728,0.012483,customer_support_agent
2026-03-18T04:41:42.366933+00:00,gpt-4o-mini,1589,392,0.000474,data_extraction
2026-03-18T05:06:11.257774+00:00,gpt-4o,1940,952,0.01437,data_extraction
2026-03-18T05:17:23.349026+00:00,gpt-4o,34444,5554,0.14165,code_review
2026-03-18T05:24:30.677170+00:00,gpt-4o,3731,1385,0.023177,customer_support_agent
2026-03-18T05:37:57.272714+00:00,gpt-4o-mini,4987,1303,0.00153,data_extraction
2026-03-18T05:43:32.672705+00:00,gpt-4o,16353,2938,0.070263,doc_qa
2026-03-18T05:54:02.535178+00:00,gpt-4o,4801,330,0.015303,data_extraction
2026-03-18T06:49:19.500084+00:00,gpt-4o,5599,549,0.019487,customer_support_agent
2026-03-18T07:00:20.685813+00:00,gpt-4o,1635,821,0.012297,email_drafting
2026-03-18T07:02:59.040270+00:00,gpt-4o,6024,2382,0.03888,doc_qa
2026-03-18T07:10:10.974317+00:00,gpt-4o,23389,1157,0.070042,doc_qa
2026-03-18T07:16:38.789287+00:00,gpt-4o,7990,1787,0.037845,doc_qa
2026-03-18T07:26:00.638692+00:00,gpt-4o,20376,3280,0.08374,doc_qa
2026-03-18T08:19:38.373303+00:00,gpt-4o,15213,2697,0.065003,code_review
2026-03-18T09:16:17.054755+00:00,gpt-4o,2645,539,0.012002,customer_support_agent
2026-03-18T09:42:20.418325+00:00,gpt-4o,3498,556,0.014305,customer_support_agent
2026-03-18T10:24:41.705139+00:00,gpt-4o,5293,873,0.021962,customer_support_agent
2026-03-18T10:50:51.065562+00:00,gpt-4o,39902,7210,0.171855,code_review
2026-03-18T11:00:55.961673+00:00,gpt-4o-mini,4819,450,0.000993,data_extraction
2026-03-18T11:07:54.471117+00:00,gpt-4o-mini,2378,1744,0.001403,customer_support_agent
2026-03-18T11:31:13.326688+00:00,gpt-4o,9311,1912,0.042398,doc_qa
2026-03-18T11:35:52.494339+00:00,gpt-4o,21157,7281,0.125702,code_review
2026-03-18T11:41:35.161026+00:00,gpt-4o-mini,13258,3366,0.004008,doc_qa
2026-03-18T11:42:20.344330+00:00,gpt-4o-mini,1256,691,0.000603,email_drafting
2026-03-18T11:47:11.500514+00:00,gpt-4o,8234,1101,0.031595,doc_qa
2026-03-18T11:53:46.637806+00:00,gpt-4o,23534,1267,0.071505,doc_qa
2026-03-18T11:57:06.282504+00:00,gpt-4o-mini,16059,2877,0.004135,doc_qa
2026-03-18T12:43:51.449171+00:00,gpt-4o-mini,1136,694,0.000587,email_drafting
2026-03-18T13:24:44.211293+00:00,gpt-4o-mini,2323,960,0.000924,email_drafting
2026-03-18T14:17:40.552055+00:00,gpt-4o,5715,646,0.020747,customer_support_agent
2026-03-18T14:22:48.297151+00:00,gpt-4o-mini,36117,2354,0.00683,code_review
2026-03-18T14:27:44.277988+00:00,gpt-4o-mini,4599,1299,0.001469,data_extraction
2026-03-18T14:34:00.085693+00:00,gpt-4o,2223,1591,0.021468,customer_support_agent
2026-03-18T15:09:00.361561+00:00,gpt-4o,24186,2167,0.082135,doc_qa
2026-03-18T15:10:02.317246+00:00,gpt-4o-mini,3956,719,0.001025,customer_support_agent
2026-03-18T15:38:02.548396+00:00,gpt-4o,35309,4697,0.135242,code_review
2026-03-18T15:54:50.792890+00:00,gpt-4o-mini,4874,1869,0.001852,customer_support_agent
2026-03-18T16:05:34.148910+00:00,gpt-4o,5069,1418,0.026853,doc_qa
2026-03-18T16:50:21.224102+00:00,gpt-4o-mini,6414,1653,0.001954,doc_qa
2026-03-18T16:53:34.300829+00:00,gpt-4o,22025,3784,0.092902,doc_qa
2026-03-18T17:55:29.399445+00:00,gpt-4o,1499,629,0.010038,email_drafting
2026-03-18T18:22:39.904767+00:00,gpt-4o,2254,940,0.015035,customer_support_agent
2026-03-18T18:23:35.941257+00:00,gpt-4o-mini,3994,444,0.000865,data_extraction
2026-03-18T18:29:27.893566+00:00,gpt-4o-mini,3809,1488,0.001464,customer_support_agent
2026-03-18T18:39:19.361275+00:00,gpt-4o,5900,807,0.02282,customer_support_agent
2026-03-18T18:40:17.307520+00:00,gpt-4o,18583,3741,0.083867,code_review
2026-03-18T19:07:09.838353+00:00,gpt-4o-mini,7321,1691,0.002113,doc_qa
2026-03-18T19:24:37.362121+00:00,gpt-4o,38487,7392,0.170137,code_review
2026-03-18T19:31:49.161375+00:00,gpt-4o,3797,1788,0.027373,customer_support_agent
2026-03-18T20:18:13.846341+00:00,gpt-4o,22022,3017,0.085225,doc_qa
2026-03-18T20:29:46.032645+00:00,gpt-4o,519,250,0.003798,email_drafting
2026-03-18T20:43:53.584463+00:00,gpt-4o-mini,28743,5877,0.007838,code_review
2026-03-18T21:52:01.619035+00:00,gpt-4o-mini,2468,983,0.00096,email_drafting
2026-03-18T22:23:41.344612+00:00,gpt-4o,4606,1962,0.031135,customer_support_agent
2026-03-18T22:36:34.871746+00:00,gpt-4o-mini,10262,5897,0.005078,code_review
2026-03-18T22:42:10.452735+00:00,gpt-4o,1472,408,0.00776,email_drafting
2026-03-18T23:29:31.652056+00:00,gpt-4o-mini,9866,4673,0.004284,code_review
2026-03-18T23:29:42.139321+00:00,gpt-4o,9759,6833,0.092728,code_review
2026-03-19T00:17:15.709102+00:00,gpt-4o-mini,5283,1379,0.00162,customer_support_agent
2026-03-19T00:24:04.492614+00:00,gpt-4o-mini,6508,1532,0.001895,doc_qa
2026-03-19T00:37:57.909305+00:00,gpt-4o,5099,1623,0.028978,customer_support_agent
2026-03-19T01:07:51.106966+00:00,gpt-4o-mini,4837,987,0.001318,data_extraction
2026-03-19T01:40:01.009296+00:00,gpt-4o,5044,902,0.02163,customer_support_agent
2026-03-19T01:54:37.775393+00:00,gpt-4o,1008,271,0.00523,email_drafting
2026-03-19T02:05:34.568958+00:00,gpt-4o,34032,2769,0.11277,code_review
2026-03-19T02:24:20.405040+00:00,gpt-4o,848,552,0.00764,email_drafting
2026-03-19T02:32:36.928281+00:00,gpt-4o,6856,5246,0.0696,code_review
2026-03-19T03:36:16.519617+00:00,gpt-4o-mini,3699,813,0.001043,customer_support_agent
2026-03-19T03:52:58.752406+00:00,gpt-4o-mini,6383,2362,0.002375,doc_qa
2026-03-19T04:08:13.529623+00:00,gpt-4o,13846,3719,0.071805,doc_qa
2026-03-19T04:09:45.473246+00:00,gpt-4o,20099,7697,0.127217,code_review
2026-03-19T04:10:45.432306+00:00,gpt-4o,28516,2488,0.09617,code_review
2026-03-19T04:30:46.267698+00:00,gpt-4o-mini,2086,366,0.000532,email_drafting
2026-03-19T04:35:22.226540+00:00,gpt-4o,5435,562,0.019207,customer_support_agent
2026-03-19T04:36:32.822726+00:00,gpt-4o,3465,1358,0.022242,customer_support_agent
2026-03-19T05:08:33.234401+00:00,gpt-4o,20512,1227,0.06355,doc_qa
2026-03-19T05:42:49.625311+00:00,gpt-4o,15202,3548,0.073485,code_review
2026-03-19T06:42:27.250862+00:00,gpt-4o,2053,752,0.012653,data_extraction
2026-03-19T08:02:21.883156+00:00,gpt-4o,3321,1041,0.018712,customer_support_agent
2026-03-19T08:49:13.609768+00:00,gpt-4o-mini,5823,1072,0.001517,customer_support_agent
2026-03-19T09:03:49.563834+00:00,gpt-4o,16460,7992,0.12107,code_review
2026-03-19T09:09:28.571787+00:00,gpt-4o,31250,3652,0.114645,code_review
2026-03-19T09:37:50.308443+00:00,gpt-4o,2739,1166,0.018507,data_extraction
2026-03-19T09:38:29.634594+00:00,gpt-4o,12130,2166,0.051985,code_review
2026-03-19T09:43:59.674905+00:00,gpt-4o-mini,17922,7184,0.006999,code_review
2026-03-19T09:54:22.136163+00:00,gpt-4o,2228,707,0.01264,data_extraction
2026-03-19T10:01:35.106455+00:00,gpt-4o-mini,21597,6119,0.006911,code_review
2026-03-19T10:19:48.888597+00:00,gpt-4o,2254,1230,0.017935,customer_support_agent
2026-03-19T10:26:37.043163+00:00,gpt-4o-mini,2937,566,0.00078,data_extraction
2026-03-19T10:29:52.302656+00:00,gpt-4o,27607,3018,0.099197,code_review
2026-03-19T10:42:44.544725+00:00,gpt-4o-mini,17436,2973,0.004399,doc_qa
2026-03-19T10:43:08.586739+00:00,gpt-4o-mini,31165,5654,0.008067,code_review
2026-03-19T10:46:01.902494+00:00,gpt-4o,1816,944,0.01398,data_extraction
2026-03-19T10:54:23.806731+00:00,gpt-4o,7280,4286,0.06106,code_review
2026-03-19T11:18:07.894795+00:00,gpt-4o-mini,10940,2244,0.002987,doc_qa
2026-03-19T11:56:35.154993+00:00,gpt-4o,1495,630,0.010037,email_drafting
2026-03-19T12:00:51.668068+00:00,gpt-4o,18528,3118,0.0775,doc_qa
2026-03-19T12:05:00.630828+00:00,gpt-4o,22524,2860,0.08491,code_review
2026-03-19T12:10:31.855191+00:00,gpt-4o,5083,1466,0.027368,customer_support_agent
2026-03-19T12:38:11.701444+00:00,gpt-4o-mini,18545,2246,0.004129,doc_qa
2026-03-19T13:04:34.668797+00:00,gpt-4o,4533,1886,0.030193,customer_support_agent
2026-03-19T14:26:12.147417+00:00,gpt-4o,6118,3226,0.047555,doc_qa
2026-03-19T14:30:14.562796+00:00,gpt-4o-mini,4148,369,0.000844,data_extraction
2026-03-19T14:46:23.106737+00:00,gpt-4o-mini,16856,6682,0.006538,code_review
2026-03-19T15:29:18.933942+00:00,gpt-4o,34218,2031,0.105855,code_review
2026-03-19T15:34:31.804870+00:00,gpt-4o,4568,1343,0.02485,data_extraction
2026-03-19T16:47:22.818184+00:00,gpt-4o,2001,937,0.014372,email_drafting
2026-03-19T17:25:46.613898+00:00,gpt-4o,1966,263,0.007545,email_drafting
2026-03-19T17:30:00.281532+00:00,gpt-4o-mini,7143,3557,0.003206,doc_qa
2026-03-19T19:10:48.742333+00:00,gpt-4o-mini,9815,3524,0.003587,doc_qa
2026-03-19T19:26:59.166506+00:00,gpt-4o,10802,3154,0.058545,doc_qa
2026-03-19T19:52:07.944242+00:00,gpt-4o,3858,1380,0.023445,customer_support_agent
2026-03-19T20:07:18.030315+00:00,gpt-4o-mini,4283,1531,0.001561,customer_support_agent
2026-03-19T20:13:36.547363+00:00,gpt-4o,3539,684,0.015688,customer_support_agent
2026-03-19T20:22:42.800948+00:00,gpt-4o,4150,1571,0.026085,customer_support_agent
2026-03-19T20:42:02.119084+00:00,gpt-4o,1345,701,0.010372,email_drafting
2026-03-19T21:22:23.771056+00:00,gpt-4o,887,941,0.011627,email_drafting
2026-03-19T21:47:52.356565+00:00,gpt-4o,1265,441,0.007573,email_drafting
2026-03-19T22:02:09.770089+00:00,gpt-4o,13865,3944,0.074102,doc_qa
2026-03-19T22:16:39.090672+00:00,gpt-4o-mini,2111,1327,0.001113,data_extraction
2026-03-19T22:46:57.355561+00:00,gpt-4o,24798,1565,0.077645,doc_qa
2026-03-19T23:22:04.136899+00:00,gpt-4o,18645,2305,0.069662,doc_qa
2026-03-20T00:37:19.567977+00:00,gpt-4o,2810,1316,0.020185,customer_support_agent
2026-03-20T00:56:22.413143+00:00,gpt-4o,5260,1467,0.02782,customer_support_agent
2026-03-20T01:16:52.475203+00:00,gpt-4o-mini,7539,3163,0.003029,doc_qa
2026-03-20T01:38:01.126228+00:00,gpt-4o,31203,3149,0.109497,code_review
2026-03-20T02:55:18.162102+00:00,gpt-4o,2439,1431,0.020408,data_extraction
2026-03-20T03:00:40.015274+00:00,gpt-4o-mini,4979,1226,0.001482,customer_support_agent
2026-03-20T03:14:35.084049+00:00,gpt-4o,11124,5610,0.08391,code_review
2026-03-20T03:19:49.888833+00:00,gpt-4o,6559,4110,0.057497,code_review
2026-03-20T03:36:37.190598+00:00,gpt-4o,3431,861,0.017188,data_extraction
2026-03-20T04:10:44.840837+00:00,gpt-4o,2788,1856,0.02553,customer_support_agent
2026-03-20T04:18:03.257939+00:00,gpt-4o-mini,1603,796,0.000718,data_extraction
2026-03-20T04:47:22.724990+00:00,gpt-4o,15725,1558,0.054892,doc_qa
2026-03-20T04:50:13.270243+00:00,gpt-4o,5744,1934,0.0337,customer_support_agent
2026-03-20T05:11:42.798159+00:00,gpt-4o-mini,1909,789,0.00076,email_drafting
2026-03-20T05:41:18.988497+00:00,gpt-4o,2477,1942,0.025612,customer_support_agent
2026-03-20T05:56:25.575638+00:00,gpt-4o-mini,4034,464,0.000883,data_extraction
2026-03-20T06:24:06.245049+00:00,gpt-4o,22766,3995,0.096865,doc_qa
2026-03-20T06:56:01.024956+00:00,gpt-4o-mini,4256,781,0.001107,customer_support_agent
2026-03-20T06:58:54.487790+00:00,gpt-4o,4083,1421,0.024418,customer_support_agent
2026-03-20T07:01:53.441864+00:00,gpt-4o-mini,3228,1309,0.00127,data_extraction
2026-03-20T07:07:36.408146+00:00,gpt-4o,1338,426,0.007605,email_drafting
2026-03-20T07:20:26.985075+00:00,gpt-4o,9676,2505,0.04924,code_review
2026-03-20T07:23:59.035243+00:00,gpt-4o,13387,3380,0.067268,doc_qa
2026-03-20T08:11:29.504940+00:00,gpt-4o-mini,38011,6997,0.0099,code_review
2026-03-20T08:23:06.342062+00:00,gpt-4o,2382,997,0.015925,customer_support_agent
2026-03-20T08:37:58.915557+00:00,gpt-4o,5525,1242,0.026233,customer_support_agent
2026-03-20T08:58:38.206897+00:00,gpt-4o,2156,769,0.01308,email_drafting
2026-03-20T09:04:45.988839+00:00,gpt-4o,30557,7864,0.155032,code_review
2026-03-20T09:06:32.292099+00:00,gpt-4o-mini,5456,1369,0.00164,customer_support_agent
2026-03-20T09:13:46.507261+00:00,gpt-4o-mini,786,364,0.000336,email_drafting
2026-03-20T09:21:55.322292+00:00,gpt-4o,32118,5895,0.139245,code_review
2026-03-20T09:42:39.281195+00:00,gpt-4o,11479,3188,0.060577,doc_qa
2026-03-20T09:55:57.207730+00:00,gpt-4o,3594,1107,0.020055,data_extraction
2026-03-20T10:22:48.243148+00:00,gpt-4o,4398,1408,0.025075,customer_support_agent
2026-03-20T10:29:19.793776+00:00,gpt-4o,2280,754,0.01324,email_drafting
2026-03-20T10:38:28.925682+00:00,gpt-4o-mini,5757,1349,0.001673,customer_support_agent
2026-03-20T11:08:30.767647+00:00,gpt-4o,19926,1249,0.062305,doc_qa
2026-03-20T11:33:18.818443+00:00,gpt-4o,2000,889,0.01389,customer_support_agent
2026-03-20T11:54:51.839940+00:00,gpt-4o-mini,2735,747,0.000858,data_extraction
2026-03-20T11:59:52.059581+00:00,gpt-4o,2523,572,0.012027,data_extraction
2026-03-20T12:04:17.026804+00:00,gpt-4o,20775,3305,0.084987,doc_qa
2026-03-20T12:08:37.137212+00:00,gpt-4o,4362,2077,0.031675,doc_qa
2026-03-20T12:15:51.040258+00:00,gpt-4o,20946,1454,0.066905,doc_qa
2026-03-20T12:24:47.995858+00:00,gpt-4o-mini,1712,823,0.000751,data_extraction
2026-03-20T12:29:33.117220+00:00,gpt-4o,30914,4532,0.122605,code_review
2026-03-20T13:39:00.232258+00:00,gpt-4o,16467,3213,0.073297,code_review
2026-03-20T14:07:33.760849+00:00,gpt-4o,2314,1035,0.016135,customer_support_agent
2026-03-20T14:09:33.893174+00:00,gpt-4o,2284,918,0.01489,email_drafting
2026-03-20T14:10:14.079078+00:00,gpt-4o,2078,679,0.011985,customer_support_agent
2026-03-20T15:05:34.476466+00:00,gpt-4o,2159,1126,0.016657,customer_support_agent
2026-03-20T15:09:13.505310+00:00,gpt-4o,9504,2438,0.04814,doc_qa
2026-03-20T15:30:38.451108+00:00,gpt-4o-mini,14916,2824,0.003932,doc_qa
2026-03-20T15:52:24.593424+00:00,gpt-4o,36617,2351,0.115053,code_review
2026-03-20T16:05:51.565774+00:00,gpt-4o,2525,1322,0.019533,customer_support_agent
2026-03-20T16:29:54.494027+00:00,gpt-4o,2139,654,0.011887,email_drafting
2026-03-20T16:34:16.219945+00:00,gpt-4o-mini,6056,4808,0.003793,code_review
2026-03-20T16:47:22.914416+00:00,gpt-4o-mini,4485,499,0.000972,data_extraction
2026-03-20T17:06:30.735551+00:00,gpt-4o,2088,966,0.01488,customer_support_agent
2026-03-20T18:00:06.574299+00:00,gpt-4o-mini,5761,1827,0.00196,customer_support_agent
2026-03-20T18:00:16.117219+00:00,gpt-4o,14552,3804,0.07442,code_review
2026-03-20T18:32:35.846100+00:00,gpt-4o,3593,1421,0.023192,customer_support_agent
2026-03-20T19:24:16.980154+00:00,gpt-4o-mini,5993,1107,0.001563,customer_support_agent
2026-03-20T19:26:30.777346+00:00,gpt-4o,2572,1506,0.02149,customer_support_agent
2026-03-20T19:32:39.621170+00:00,gpt-4o,5026,3557,0.048135,doc_qa
2026-03-20T19:42:31.633119+00:00,gpt-4o-mini,15248,3575,0.004432,code_review
2026-03-20T19:50:00.265784+00:00,gpt-4o-mini,4420,817,0.001153,customer_support_agent
2026-03-20T20:06:39.784069+00:00,gpt-4o,2085,1865,0.023863,customer_support_agent
2026-03-20T20:38:23.682097+00:00,gpt-4o,11450,2639,0.055015,code_review
2026-03-20T20:55:16.576066+00:00,gpt-4o-mini,4685,1172,0.001406,customer_support_agent
2026-03-20T21:01:47.721743+00:00,gpt-4o-mini,4748,1903,0.001854,doc_qa
2026-03-20T21:38:44.548840+00:00,gpt-4o-mini,8478,2986,0.003063,doc_qa
2026-03-20T21:50:09.533325+00:00,gpt-4o-mini,1582,409,0.000483,email_drafting
2026-03-20T23:02:14.635008+00:00,gpt-4o,18012,7817,0.1232,code_review
2026-03-20T23:36:53.941843+00:00,gpt-4o-mini,4112,1874,0.001741,customer_support_agent
2026-03-20T23:41:57.246859+00:00,gpt-4o,9731,5939,0.083718,code_review
2026-03-20T23:45:42.463584+00:00,gpt-4o-mini,4994,856,0.001263,customer_support_agent
2026-03-20T23:46:32.084869+00:00,gpt-4o,37403,2618,0.119688,code_review
2026-03-20T23:49:28.355226+00:00,gpt-4o-mini,2852,1323,0.001222,customer_support_agent
2026-03-21T00:44:53.294952+00:00,gpt-4o-mini,14517,1115,0.002847,doc_qa
2026-03-21T01:55:05.663795+00:00,gpt-4o-mini,2097,860,0.000831,data_extraction
2026-03-21T02:00:17.058393+00:00,gpt-4o-mini,2566,822,0.000878,customer_support_agent
2026-03-21T02:11:56.043611+00:00,gpt-4o,5972,1227,0.0272,customer_support_agent
2026-03-21T02:37:31.162698+00:00,gpt-4o,11421,5816,0.086712,code_review
2026-03-21T03:07:03.443508+00:00,gpt-4o-mini,8250,2685,0.002848,doc_qa
2026-03-21T03:15:47.864776+00:00,gpt-4o-mini,4902,841,0.00124,customer_support_agent
2026-03-21T04:08:34.881183+00:00,gpt-4o-mini,4084,1488,0.001505,data_extraction
2026-03-21T04:41:48.488134+00:00,gpt-4o,5970,1772,0.032645,customer_support_agent
2026-03-21T04:41:58.353149+00:00,gpt-4o-mini,5544,872,0.001355,customer_support_agent
2026-03-21T05:17:38.334015+00:00,gpt-4o,2014,236,0.007395,email_drafting
2026-03-21T06:06:04.016838+00:00,gpt-4o-mini,1223,439,0.000447,email_drafting
2026-03-21T06:09:21.910831+00:00,gpt-4o,20922,4389,0.096195,code_review
2026-03-21T06:48:13.965277+00:00,gpt-4o-mini,4262,1433,0.001499,customer_support_agent
2026-03-21T07:18:53.293548+00:00,gpt-4o,2127,1392,0.019238,customer_support_agent
2026-03-21T07:25:30.562437+00:00,gpt-4o,17945,1202,0.056883,doc_qa
2026-03-21T07:28:01.713169+00:00,gpt-4o-mini,30784,5643,0.008003,code_review
2026-03-21T07:58:35.273854+00:00,gpt-4o-mini,4341,541,0.000976,customer_support_agent
2026-03-21T08:00:06.602899+00:00,gpt-4o,12033,3066,0.060743,code_review
2026-03-21T08:03:21.149637+00:00,gpt-4o,2050,1292,0.018045,data_extraction
2026-03-21T08:10:47.801162+00:00,gpt-4o,34755,7998,0.166868,code_review
2026-03-21T08:19:15.462126+00:00,gpt-4o,3645,1305,0.022162,customer_support_agent
2026-03-21T09:05:45.077990+00:00,gpt-4o,3869,959,0.019263,customer_support_agent
2026-03-21T09:16:55.954639+00:00,gpt-4o-mini,746,552,0.000443,email_drafting
2026-03-21T09:17:05.169733+00:00,gpt-4o,2605,1043,0.016943,customer_support_agent
2026-03-21T09:41:47.053915+00:00,gpt-4o,1452,759,0.01122,email_drafting
2026-03-21T10:09:05.991457+00:00,gpt-4o,2807,812,0.015138,data_extraction
2026-03-21T10:38:37.467440+00:00,gpt-4o,15149,3101,0.068882,code_review
2026-03-21T10:48:32.911307+00:00,gpt-4o-mini,1469,514,0.000529,email_drafting
2026-03-21T11:09:28.042344+00:00,gpt-4o,9203,1570,0.038707,doc_qa
2026-03-21T11:29:48.622730+00:00,gpt-4o,6603,2306,0.039567,doc_qa
2026-03-21T11:52:16.014170+00:00,gpt-4o,2417,1661,0.022652,customer_support_agent
2026-03-21T12:27:58.779865+00:00,gpt-4o,2379,450,0.010447,email_drafting
2026-03-21T12:31:37.837553+00:00,gpt-4o-mini,13890,3338,0.004086,code_review
2026-03-21T13:04:08.860680+00:00,gpt-4o,2808,662,0.01364,customer_support_agent
2026-03-21T13:45:44.108671+00:00,gpt-4o,31174,2953,0.107465,code_review
2026-03-21T14:04:58.527010+00:00,gpt-4o-mini,1654,361,0.000465,email_drafting
2026-03-21T14:15:06.658085+00:00,gpt-4o,12070,1952,0.049695,doc_qa
2026-03-21T15:06:51.052845+00:00,gpt-4o,3936,923,0.01907,customer_support_agent
2026-03-21T15:09:48.856357+00:00,gpt-4o-mini,4766,1069,0.001356,data_extraction
2026-03-21T15:16:03.584579+00:00,gpt-4o-mini,672,988,0.000694,email_drafting
2026-03-21T15:41:41.324732+00:00,gpt-4o-mini,2433,918,0.000916,email_drafting
2026-03-21T16:03:35.461378+00:00,gpt-4o,20232,1220,0.06278,doc_qa
2026-03-21T16:19:19.258081+00:00,gpt-4o,4559,1592,0.027318,customer_support_agent
2026-03-21T17:10:40.119567+00:00,gpt-4o,4431,887,0.019947,data_extraction
2026-03-21T18:38:51.097360+00:00,gpt-4o,9616,7708,0.10112,code_review
2026-03-21T18:44:38.738412+00:00,gpt-4o,4029,1295,0.023022,customer_support_agent
2026-03-21T18:50:28.345547+00:00,gpt-4o,1407,287,0.006387,email_drafting
2026-03-21T20:34:19.002295+00:00,gpt-4o,12707,5998,0.091747,code_review
2026-03-21T21:23:41.704624+00:00,gpt-4o,5181,1582,0.028772,customer_support_agent
2026-03-21T21:27:39.396145+00:00,gpt-4o,3003,744,0.014947,data_extraction
2026-03-21T22:01:32.546696+00:00,gpt-4o,5121,1579,0.028592,customer_support_agent
2026-03-21T22:18:44.260533+00:00,gpt-4o,6045,1900,0.034113,doc_qa
2026-03-21T22:32:22.020313+00:00,gpt-4o-mini,885,338,0.000336,email_drafting
2026-03-21T22:32:54.664539+00:00,gpt-4o,2579,1906,0.025508,customer_support_agent
2026-03-21T23:08:29.523140+00:00,gpt-4o-mini,19809,2755,0.004624,doc_qa
2026-03-21T23:09:00.917550+00:00,gpt-4o,5053,1265,0.025283,customer_support_agent
